2019-04-01 00:00 666 gas monthly mlnm3
2019-05-01 00:00 852 gas monthly mlnm3
2019-06-01 00:00 756 gas monthly mlnm3
2019-07-01 00:00 904 gas monthly mlnm3
2019-08-01 00:00 912 gas monthly mlnm3
2019-09-01 00:00 941 gas monthly mlnm3
2019-10-01 00:00 982 gas monthly mlnm3
2019-11-01 00:00 937 gas monthly mlnm3
2019-12-01 00:00 782 gas monthly mlnm3
2020-01-01 00:00 1165 gas monthly mlnm3
2020-02-01 00:00 884 gas monthly mlnm3
2020-03-01 00:00 780 gas monthly mlnm3
2020-04-01 00:00 644 gas monthly mlnm3
2020-05-01 00:00 818 gas monthly mlnm3
2020-06-01 00:00 905 gas monthly mlnm3
2020-07-01 00:00 1112 gas monthly mlnm3
2020-08-01 00:00 1189 gas monthly mlnm3
2020-09-01 00:00 926 gas monthly mlnm3
2020-10-01 00:00 786 gas monthly mlnm3
2020-11-01 00:00 921 gas monthly mlnm3
2020-12-01 00:00 908 gas monthly mlnm3
2021-01-01 00:00 844 gas monthly mlnm3
2021-02-01 00:00 844 gas monthly mlnm3
2021-03-01 00:00 861 gas monthly mlnm3
